"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb11.v5.1061",0,6.66625317957,0.762,0.036,0
"Tb927.10.2010",4.46972239287554e-280,4.96233463263242,0.954,0.227,3.99950759714504e-276
"RPS12",3.34073392016037e-191,4.90833613704237,0.499,0.046,2.9892887117595e-187
"Tb927.6.3490",2.6360989982083e-170,1.59617463384705,1,0.993,2.35878138359679e-166
"Tb11.v5.0632",9.01681119862942e-134,1.50289620914666,0.997,1,8.06824266053361e-130
"Tb927.11.9980",1.21705022111048e-129,2.90773172086703,0.794,0.352,1.08901653784966e-125
"COIII",5.28156873468719e-119,1.49917315800154,0.986,0.99,4.7259477037981e-115
"Tb927.6.4280",1.82471033948447e-117,-0.994850276608564,0.937,1,1.6327508117707e-113
"Tb927.5.810",2.92804003209162e-116,1.19981603433112,0.983,0.989,2.62001022071558e-112
"MURF4",4.48575702601458e-103,2.39209155381091,0.854,0.607,4.01385538687785e-99
"Tb927.9.10770",6.24822248465417e-96,0.814228139094573,0.989,1,5.59090947926856e-92
"Tb927.10.7090",1.06259571040192e-95,2.20217266220275,0.842,0.604,9.50810641667642e-92
"Tb927.9.7470",1.22762213306023e-93,1.18047453027028,0.963,0.981,1.0984762846623e-89
"Tb927.3.3270",2.56640475048768e-92,-1.49731049127099,0.473,0.971,2.29641897073638e-88
"Tb927.11.500",7.47881607565138e-87,0.707581057862674,0.997,1,6.69204462449286e-83
"Tb927.9.12570",3.23076122183731e-82,-1.03328390100403,0.802,0.996,2.89088514130002e-78
"ND7",2.23205512158715e-81,1.34330259433161,0.957,0.979,1.99724292279618e-77
"Tb927.11.4700",9.61276991876339e-78,-1.05105915319117,0.777,0.99,8.60150652330948e-74
"Tb927.8.3530",2.96219140457583e-75,-1.02051468327549,0.739,0.99,2.65056886881445e-71
"Tb927.11.2690",6.21211811975677e-75,1.41904533169051,0.894,0.862,5.55860329355836e-71
"Tb927.7.5940",3.01746051372698e-72,1.14349162768029,0.948,0.948,2.7000236676829e-68
"Tb927.11.9730",4.65577293858142e-71,1.1966684821898,0.926,0.925,4.16598562544266e-67
"Tb927.3.5050",2.38039634323119e-67,1.21740771393219,0.917,0.906,2.12997864792327e-63
"Tb11.v5.1035",2.84109707064342e-67,-2.06705609718675,0.166,0.722,2.54221365881173e-63
"Tb927.5.2570",2.21610215785351e-65,-1.58979587703437,0.275,0.808,1.98296821084732e-61
"Tb11.v5.1034",2.85416994660331e-65,-1.62652980686514,0.258,0.817,2.55391126822065e-61
"ND4",4.19412286474764e-65,-1.23563000462078,0.398,0.919,3.75290113937619e-61
"Tb927.9.6290",8.49105712346767e-65,1.42887872249378,0.865,0.784,7.59779791407887e-61
"Tb927.10.3280",2.13600092343215e-63,1.3133037081045,0.885,0.842,1.91129362628709e-59
"Tb927.8.6180",1.89616358666307e-58,1.54916207368007,0.84,0.78,1.69668717734611e-54
"Tb927.10.1100",2.18840996973419e-58,1.95370385518967,0.765,0.623,1.95818924091815e-54
"Tb927.9.11580",7.83810129782655e-58,-1.17817321979099,0.458,0.925,7.0135330412952e-54
"Tb927.10.12850",8.78700506715649e-58,1.03632628820933,0.903,0.916,7.86261213409162e-54
"Tb927.10.1390",2.8469288727828e-56,-2.10383632469035,0.14,0.655,2.54743195536605e-52
"Tb927.11.510",4.45611282619988e-56,0.944664058260458,0.917,0.974,3.98732975688365e-52
"Tb927.8.870",1.64501456400693e-55,1.6191739118053,0.768,0.615,1.4719590318734e-51
"Tb11.v5.0622",1.72484334809155e-55,-4.98686961825158,0.009,0.467,1.54338982787232e-51
"Tb927.8.910",4.22084347898128e-55,0.940671343819349,0.94,0.95,3.77681074499245e-51
"Tb927.4.1910",4.4779313139179e-55,1.65142093859155,0.762,0.578,4.00685293969374e-51
"Tb927.10.13500",1.42598360160611e-54,1.43747641094419,0.805,0.717,1.27597012671714e-50
"Tb927.7.7090",2.3336449628157e-54,1.25096337227718,0.837,0.795,2.08814551272749e-50
"Tb927.4.1000",5.74762669898924e-54,1.91272545936281,0.685,0.466,5.14297637025557e-50
"Tb927.11.1710",7.18000457715903e-54,-1.29256356020072,0.347,0.853,6.4246680956419e-50
"Tb927.6.690",7.47131077260164e-54,1.66094891239087,0.762,0.678,6.68532887932394e-50
"Tb927.3.4080",5.61338837637952e-53,-1.74270409025163,0.169,0.679,5.02285991918439e-49
"Tb927.10.10910",1.21620936533453e-48,-1.89768656188555,0.109,0.58,1.08826414010134e-44
"Tb927.5.1610",1.42509557514399e-48,1.11040226793994,0.891,0.927,1.27517552063884e-44
"Tb927.4.1860",1.4635149270955e-48,0.86009045760329,0.917,0.969,1.30955315676505e-44
"Tb927.9.5900",2.18903921461473e-48,0.802904183600265,0.966,0.984,1.95875228923726e-44
"Tb927.10.14140",3.03262164429055e-48,-2.94304136914017,0.049,0.488,2.71358984731118e-44
"Tb927.8.1110",8.65490073092547e-48,1.19317985453326,0.845,0.84,7.74440517403211e-44
"Tb927.8.7820",3.86825321281525e-47,2.48858904180125,0.516,0.253,3.46131297482708e-43
"Tb927.5.3350",5.10119958521006e-47,-2.41209264558737,0.074,0.513,4.56455338884596e-43
"Tb927.10.11390",4.21022785968266e-46,1.21933983770365,0.84,0.824,3.76731188884405e-42
"Tb927.2.3780",7.06621810789757e-46,-1.63639321224684,0.169,0.632,6.32285196294674e-42
"Tb927.10.15350",2.02077072532133e-45,1.09405288268889,0.842,0.842,1.80818564501753e-41
"Tb927.5.2320",3.77852655826992e-45,-1.36546197138237,0.215,0.691,3.38102556433993e-41
"Tb927.10.14790",1.13992819929592e-44,-1.07776177512329,0.401,0.851,1.02000775272999e-40
"ND5",4.88366313634468e-44,1.37034466005628,0.788,0.713,4.36990177440122e-40
"Tb927.4.2180",4.99720415979073e-44,1.81020405636361,0.705,0.578,4.47149828218074e-40
"Tb927.3.2960",8.88668882912395e-43,-0.815217072257473,0.648,0.969,7.95180916430011e-39
"Tb927.10.15410",1.30503980321582e-42,0.709569620351697,0.974,0.987,1.16774961591752e-38
"Tb927.11.6500",1.33065000326843e-42,1.76551562564815,0.713,0.589,1.19066562292459e-38
"Tb927.11.1270",6.31982271859227e-42,-1.18654315214984,0.295,0.758,5.65497736859636e-38
"Tb927.5.2430",1.01302635735213e-41,-2.2674529445389,0.086,0.502,9.06455984558686e-38
"Tb927.11.10330",1.27776647108011e-41,1.18841516293352,0.837,0.824,1.14334543832248e-37
"Tb927.1.580",1.2889046776497e-41,2.15093557163169,0.542,0.305,1.15331190556095e-37
"Tb927.11.11330",1.46342452167278e-41,-1.30440195180588,0.189,0.663,1.30947226199281e-37
"Tb927.11.13520",1.95901576375692e-41,-1.32890347447643,0.215,0.67,1.75292730540969e-37
"Tb927.10.12780",6.39843169662952e-41,1.50213823212329,0.731,0.618,5.72531668214409e-37
"Tb927.11.9710",9.23117958030365e-40,1.75991497188397,0.699,0.584,8.2600594884557e-36
"Tb927.11.19800",1.6283969077913e-39,2.073218495547,0.564,0.338,1.45708955309166e-35
"Tb927.1.3830",2.6964055459694e-39,-1.96543905307318,0.089,0.498,2.41274368253342e-35
"Tb927.10.190",2.9166464209597e-39,1.91130996270399,0.659,0.514,2.60981521747474e-35
"Tb927.7.2660",3.20124684328659e-39,0.98945806644269,0.845,0.895,2.86447567537284e-35
"Tb927.11.9720",4.52042836677095e-39,1.55621954545153,0.725,0.631,4.04487930258665e-35
"Tb927.3.4360",5.67562981332613e-39,2.37059852835043,0.519,0.294,5.07855355696423e-35
"Tb927.11.3070",1.00039313155887e-38,-1.66917818496787,0.095,0.505,8.95151774118879e-35
"Tb927.10.10250",1.0601857946479e-38,-1.07798793086269,0.378,0.804,9.48654249050944e-35
"Tb927.8.3750",1.20439927630767e-38,-1.26802359515567,0.181,0.63,1.07769647244011e-34
"Tb927.10.14820",2.6727544226977e-38,-1.15204353114031,0.304,0.753,2.39158065742991e-34
"Tb927.10.15170",4.11119801499032e-38,-1.42334850361363,0.175,0.597,3.67869998381334e-34
"Tb927.10.14540",1.05521677344109e-37,1.23759166941262,0.788,0.772,9.44207968875089e-34
"Tb927.10.2980",1.79091950734209e-37,-1.75716673998919,0.103,0.509,1.6025147751697e-33
"Tb927.11.8200",7.17670712307414e-37,1.04298972641767,0.837,0.849,6.42171753372674e-33
"Tb927.10.560",1.07659037696309e-36,1.27824567231673,0.774,0.718,9.63333069306576e-33
"Tb927.4.2740",1.13617594185108e-36,0.76914070039716,0.946,0.966,1.01665023276835e-32
"Tb927.10.7340",1.51774318097933e-36,1.72475298517632,0.711,0.628,1.35807659834031e-32
"Tb927.7.2700",1.58331894458449e-36,-1.03404384831827,0.37,0.807,1.4167537916142e-32
"Tb927.1.3180",1.67771910091453e-36,0.995924456023015,0.822,0.83,1.50122305149832e-32
"Tb927.6.5120",1.73391558667468e-36,2.32351759335613,0.533,0.326,1.5515076669565e-32
"MURF1",2.53372316003284e-36,2.1765883316778,0.519,0.307,2.26717548359738e-32
"Tb927.5.3230",7.91462074046527e-36,-1.46783747291739,0.155,0.559,7.08200263856832e-32
"Tb927.4.1930",8.0748040627779e-36,-1.41492842677753,0.16,0.572,7.22533467537367e-32
"Tb927.2.4550",1.01068827012409e-35,-1.22308141579965,0.192,0.619,9.04363864107032e-32
"Tb11.v5.0456",4.11920353699131e-35,2.0054335393102,0.582,0.395,3.68586332489982e-31
"Tb927.11.3230",5.16010984201302e-35,1.51832789675115,0.696,0.612,4.61726628663325e-31
"Tb927.9.12510",6.02832704825559e-35,1.05092237298818,0.802,0.848,5.39414704277911e-31
"Tb927.3.3670",6.61531356206162e-35,-2.42997925852963,0.052,0.404,5.91938257533274e-31
"Tb927.10.15140",9.13690528781167e-35,-1.22235352951064,0.166,0.593,8.17570285153388e-31
"Tb927.10.9800",1.01808134928467e-34,1.60093032349117,0.65,0.5,9.10979191339923e-31
"Tb927.8.5260",1.17513497066683e-34,1.68412725861843,0.668,0.555,1.05151077175268e-30
"Tb927.9.5690",1.89416245210173e-34,1.71927784357405,0.676,0.566,1.69489656214063e-30
"Tb927.9.11270",4.74484130823232e-34,-0.807844041991013,0.461,0.888,4.24568400260628e-30
"Tb927.8.7410",7.05601651151836e-34,-0.625658620825891,0.762,0.983,6.31372357450662e-30
"Tb927.10.12260",7.49994509846795e-34,-0.9075185173528,0.381,0.819,6.71095087410912e-30
"Tb927.5.1790",7.817225210164e-34,-2.49916562287605,0.052,0.392,6.99485311805475e-30
"Tb927.3.3940",2.07426753030553e-33,0.928920436983942,0.837,0.888,1.85605458611739e-29
"Tb927.10.5030",2.26406446726819e-33,1.65361215679575,0.656,0.548,2.02588488531157e-29
"Tb927.1.2260",5.50363512325122e-33,0.677668059547622,0.968,0.994,4.92465270828519e-29
"Tb927.6.4300",7.16468171244296e-33,-1.29244336081154,0.189,0.596,6.41095719629396e-29
"Tb927.11.2500",7.82058530079997e-33,-1.29367402659781,0.143,0.537,6.99785972715581e-29
"Tb927.10.8020",2.03964121388555e-32,-1.10115401778085,0.221,0.635,1.82507095818479e-28
"Tb927.10.10920",2.53650640484087e-32,-0.793365028832983,0.464,0.889,2.26966593105161e-28
"Tb927.3.1370",8.97293045064031e-32,1.61715578280588,0.659,0.549,8.02897816723295e-28
"Tb927.11.3240",1.12231477518401e-31,-0.839442013865308,0.37,0.8,1.00424726083466e-27
"Tb927.10.11760",1.37418604183421e-31,0.816510881060726,0.871,0.892,1.22962167023325e-27
"Tb927.11.9610",1.40728290736648e-31,-1.28257829637414,0.16,0.554,1.25923674551153e-27
"Tb927.5.2660",1.85811473570573e-31,-2.5978737359426,0.04,0.366,1.66264106550948e-27
"Tb927.11.1650",3.2989229976895e-31,-1.30402505267192,0.166,0.562,2.95187629833257e-27
"Tb927.10.6630",5.67859259395175e-31,-1.68885258362299,0.08,0.432,5.08120465306803e-27
"Tb927.11.6440",7.79784002990923e-31,0.630500235129812,0.926,0.965,6.97750725876278e-27
"Tb927.11.12100",1.27054247987129e-30,1.27029944016964,0.725,0.653,1.13688141098883e-26
"Cyb",1.53947349811008e-30,0.861355690775516,0.874,0.919,1.3775208861089e-26
"Tb927.6.720",2.43224455686912e-30,1.48614631088658,0.691,0.616,2.17637242948649e-26
"Tb927.6.2030",2.7378625065712e-30,1.68545887061288,0.582,0.43,2.44983937087991e-26
"Tb927.5.2530",3.83506592376524e-30,-1.5646991384971,0.109,0.46,3.43161698858514e-26
"Tb927.10.9990",3.90993813824408e-30,-2.02443035169579,0.063,0.391,3.4986126461008e-26
"Tb927.2.6100",5.94751810235276e-30,-1.05215088821849,0.226,0.616,5.32183919798525e-26
"Tb927.9.14990",1.3296330077937e-29,-2.1709401952608,0.063,0.387,1.1897556153738e-25
"Tb927.5.3830",1.59347935221806e-29,-1.63272288833508,0.106,0.454,1.42584532436472e-25
"Tb927.8.6030",1.72395101405678e-29,1.64488407194657,0.67,0.615,1.54259136737801e-25
"Tb927.5.1810",1.78815778561587e-29,-0.759071246533796,0.401,0.806,1.60004358656908e-25
"Tb927.6.5040",1.91868373238425e-29,1.23037062115299,0.719,0.699,1.71683820373743e-25
"Tb927.11.6150",6.57004564032043e-29,-1.7643485611373,0.086,0.414,5.87887683895872e-25
"Tb927.8.990",9.83227052826109e-29,1.27037830724866,0.719,0.701,8.79791566868802e-25
"Tb927.2.4700",1.07133906087639e-28,1.40035339194237,0.63,0.514,9.58634191672192e-25
"Tb927.5.2520",1.09975004940048e-28,-2.25923220253361,0.049,0.359,9.84056344203552e-25
"Tb927.11.2790",1.92972954926925e-28,-1.7079127184286,0.089,0.413,1.72672200068612e-24
"Tb927.5.1820",2.01269071147372e-28,1.76457197632206,0.607,0.51,1.80095564862668e-24
"Tb927.4.3840",2.03469384536755e-28,-1.62796952680884,0.095,0.432,1.82064405283489e-24
"Tb927.5.2940",2.15043662573534e-28,-1.39550140432799,0.16,0.518,1.92421069270799e-24
"Tb11.v5.0883",2.39678362405413e-28,-1.2275373998718,0.198,0.563,2.14464198680364e-24
"Tb927.10.6370",3.67803387494985e-28,1.63945884391093,0.642,0.538,3.29110471130512e-24
"Tb927.5.3250",3.84937807414514e-28,-0.981132901240545,0.221,0.604,3.44442350074507e-24
"Tb927.8.3840",4.23873145832518e-28,-1.05977095307275,0.212,0.586,3.79281690890937e-24
"Tb927.2.1120",4.29951678653971e-28,-0.942199706466459,0.221,0.613,3.84720762059573e-24
"Tb927.6.560",5.88123978283411e-28,-1.02498211908081,0.201,0.585,5.26253335767996e-24
"Tb927.6.4690",7.41219214903172e-28,1.34583399359851,0.685,0.624,6.63242953495358e-24
"Tb927.11.6040",8.78708324372599e-28,2.17949862067459,0.407,0.213,7.86268208648601e-24
"Tb927.3.1350",1.27434275235971e-27,-1.81496376963233,0.066,0.38,1.14028189481146e-23
"Tb927.4.4910",1.32388157658129e-27,-1.61179813344332,0.1,0.436,1.18460923472494e-23
"Tb927.1.120",1.32657446622594e-27,-0.820536450615469,0.372,0.762,1.18701883237897e-23
"Tb927.8.3770",1.35669048606865e-27,-0.84411635379595,0.307,0.699,1.21396664693423e-23
"Tb927.3.3490",1.56235554795233e-27,-0.843584504524814,0.312,0.697,1.39799574430775e-23
"Tb927.5.3400",1.84922550200197e-27,-1.27314494270343,0.152,0.506,1.65468697919136e-23
"Tb927.11.3790",1.90638082217325e-27,-2.15713782506884,0.072,0.376,1.70582955968063e-23
"Tb927.9.10230",2.1354845748098e-27,-0.61698787636498,0.711,0.966,1.91083159753981e-23
"Tb927.2.5910",2.46730010289391e-27,1.41942078943422,0.693,0.663,2.20774013206947e-23
"Tb927.7.3680",2.86289617327079e-27,1.04171098166347,0.756,0.747,2.5617194958427e-23
"Tb927.10.3770",3.90093525977176e-27,-2.04337902893283,0.06,0.361,3.49055687044377e-23
"Tb927.11.11380",3.97131243906738e-27,-1.83191132667424,0.066,0.376,3.55353037047749e-23
"Tb927.11.4300",5.44702701559739e-27,1.43950514124506,0.67,0.607,4.87399977355655e-23
"Tb927.10.2840",6.16978653777066e-27,1.81081472825663,0.567,0.436,5.52072499399719e-23
"Tb927.4.4900",6.18618111323994e-27,-1.93043173495879,0.074,0.376,5.53539486012709e-23
"Tb927.10.2290",6.88606321820645e-27,-1.04582422073201,0.16,0.51,6.16164936765113e-23
"Tb927.3.5440",7.04614447867263e-27,-1.71835580868724,0.092,0.411,6.30489007951627e-23
"Tb927.4.160",8.17669598190218e-27,-2.46196513092896,0.043,0.331,7.31650756460607e-23
"Tb927.7.1860",1.55627680109897e-26,-1.15855611750545,0.186,0.54,1.39255648162335e-22
"Tb927.11.6790",2.16197306654141e-26,-1.51984959140462,0.106,0.427,1.93453349994126e-22
"Tb927.2.170",2.22115732861634e-26,-1.23047910641168,0.146,0.492,1.9874915776459e-22
"Tb927.11.18710",2.70562376467877e-26,-2.64806137573121,0.029,0.307,2.42099214463456e-22
"Tb11.1810b",3.01632370388836e-26,-0.702704603426712,0.499,0.881,2.69900645023931e-22
"Tb927.11.14250",3.02064085201843e-26,-0.647927625900127,0.602,0.926,2.70286943438609e-22
"Tb927.10.1400",3.17906613938843e-26,-1.28596275657396,0.149,0.496,2.84462838152476e-22
"Tb927.7.3970",4.37153714848194e-26,0.818508270836869,0.865,0.898,3.91165144046164e-22
"Tb927.5.2550",4.64911716228608e-26,-2.33266158856869,0.043,0.327,4.16003003681359e-22
"Tb927.11.15950",6.09346093592521e-26,0.829668912431488,0.819,0.84,5.45242884546588e-22
"Tb927.11.14120",6.31057848029183e-26,-1.05585592781862,0.195,0.556,5.64670562416513e-22
"Tb927.8.1680",9.94147773271946e-26,-1.7652692374483,0.092,0.392,8.89563427523737e-22
"Tb927.4.490",1.14289455395484e-25,-1.55910076147793,0.077,0.383,1.0226620468788e-21
"Tb927.8.7850",1.29105950175657e-25,1.76612873337918,0.527,0.373,1.15524004217178e-21
"Tb927.11.7540",1.34032657457377e-25,-1.40206282335531,0.097,0.411,1.19932421892861e-21
"Tb927.10.12710",1.47073882956349e-25,-0.705546886015153,0.444,0.832,1.31601710469341e-21
"Tb927.8.5110",1.59969446958856e-25,1.5511204337275,0.57,0.458,1.43140661138784e-21
"Tb927.10.14330",1.68309176349088e-25,-0.891490557374744,0.149,0.501,1.50603050997164e-21
"Tb927.1.1600",2.13108566150015e-25,-2.50208291438912,0.043,0.318,1.90689544991033e-21
"Tb927.11.10160",2.35484313927832e-25,1.68874597769501,0.61,0.517,2.10711364102624e-21
"Tb927.5.3210",3.30739772971908e-25,-0.908121740002335,0.252,0.617,2.95945948855263e-21
"Tb927.2.5160",3.69279927785536e-25,-0.952793857762243,0.235,0.601,3.30431679382498e-21
"Tb927.3.4190",4.29866902118201e-25,-0.98331133291775,0.189,0.545,3.84644904015367e-21
"Tb927.5.4040",4.6407711401858e-25,-1.28210279501342,0.106,0.418,4.15256201623826e-21
"Tb927.8.4450",4.83439316533727e-25,-1.55297845848657,0.109,0.414,4.32581500434379e-21
"Tb927.11.11725",5.71881653035874e-25,1.73769105922024,0.559,0.448,5.117197031365e-21
"Tb927.7.1780",6.04736991952493e-25,-1.14176317392337,0.126,0.452,5.41118660399091e-21
"Tb927.11.6510",7.00090152944733e-25,1.67266782528193,0.553,0.406,6.26440668854947e-21
"Tb927.7.4520",8.89685244025076e-25,-1.63128779584607,0.08,0.374,7.96090356353638e-21
"Tb927.11.11250",1.03839887193489e-24,-1.15827293864969,0.166,0.507,9.29159310607339e-21
"Tb927.11.11850",1.24953998770846e-24,-1.39086247594083,0.12,0.44,1.11808838100153e-20
"Tb927.10.8200",1.50864500040994e-24,-1.22943364605545,0.129,0.449,1.34993554636681e-20
"Tb927.1.710",1.73627365786737e-24,-0.889012334976719,0.223,0.593,1.55361766905972e-20
"Tb927.7.7430",1.92442549683834e-24,-0.775885094357051,0.335,0.742,1.72197593457094e-20
"Tb927.8.3640",1.9413896262505e-24,-1.43730245143972,0.086,0.387,1.73715543756895e-20
"Tb927.11.750",2.09144894264935e-24,-1.3618736154624,0.129,0.446,1.87142851388263e-20
"Tb927.5.2380",2.45700879975826e-24,-2.69077033092817,0.026,0.285,2.19853147402369e-20
"Tb927.10.1630",3.15396231868996e-24,-1.41281765578063,0.129,0.442,2.82216548276377e-20
"Tb07.30D13.160",3.70514713090832e-24,-1.60085225848102,0.086,0.381,3.31536565273677e-20
"Tb927.3.3750",4.41742504735182e-24,0.820335508585103,0.84,0.828,3.95271193237041e-20
"Tb927.11.11230",4.42929190576465e-24,1.48437592214733,0.642,0.605,3.96333039727821e-20
"Tb927.5.4270",4.67554699215686e-24,-1.42109599086141,0.103,0.408,4.18367944858196e-20
"Tb927.2.370",6.30789785341537e-24,-0.541761348544209,0.633,0.941,5.64430699923608e-20
"Tb927.7.4390",7.18569503596245e-24,-0.832090054903413,0.264,0.634,6.4297599181792e-20
"Tb927.8.6940",7.37715288937392e-24,-1.77153856843493,0.077,0.365,6.60107640541178e-20
"Tb927.11.3840",8.09141327118363e-24,-1.78272777957165,0.069,0.351,7.24019659505511e-20
"Tb927.6.4980",8.10542866219451e-24,1.6027809231412,0.593,0.5,7.25273756693165e-20
"Tb927.10.10590",9.25714480276465e-24,-1.17195569265169,0.183,0.504,8.28329316951381e-20
"Tb11.v5.0567",1.11489351915774e-23,-1.17323826333436,0.135,0.455,9.97606720942347e-20
"Tb927.5.2270",1.16141025129729e-23,-3.05219214498996,0.02,0.269,1.03922989286081e-19
"Tb927.11.11360",1.70409099553947e-23,1.25697727278012,0.668,0.634,1.52482062280872e-19
"Tb927.4.1900",1.74850209623606e-23,-1.44109126698935,0.092,0.383,1.56455967571203e-19
"Tb927.11.14170",1.77006075065123e-23,-2.0208247923988,0.054,0.32,1.58385035968272e-19
"Tb927.11.15020",1.82281314986283e-23,-0.920702125035147,0.175,0.512,1.63105320649726e-19
"Tb927.10.3120",2.66936447263264e-23,-1.55543283542973,0.095,0.383,2.38854733011169e-19
"Tb927.8.7420",2.68548685759258e-23,-1.65010399521951,0.083,0.369,2.40297364017384e-19
"Tb927.1.1700",3.27856856303014e-23,-1.79326324874058,0.069,0.344,2.93366315019937e-19
"Tb927.11.2510",3.53699829650678e-23,-1.3484162205255,0.109,0.407,3.16490607571427e-19
"Tb927.10.4280",4.0917005514225e-23,-0.978632384940977,0.218,0.563,3.66125365341286e-19
"Tb927.6.1500",4.72177020792563e-23,-0.993006532501048,0.16,0.487,4.22503998205185e-19
"Tb927.2.540",4.79503416218351e-23,-1.16417985160922,0.14,0.457,4.29059656832181e-19
"Tb927.9.5380",4.89363123854766e-23,-1.25588696387217,0.1,0.398,4.37882123225245e-19
"Tb927.3.3410",5.5462705106096e-23,-0.689274556940289,0.264,0.641,4.96280285289347e-19
"Tb927.10.9250",5.6055535043352e-23,-1.0640852701101,0.189,0.517,5.01584927567914e-19
"Tb927.8.4170",5.93199307209908e-23,-1.58937805491216,0.077,0.361,5.30794740091426e-19
"Tb927.5.2930",6.10700238885474e-23,-0.773302909644982,0.292,0.671,5.46454573754722e-19
"Tb927.7.840",6.23737021617459e-23,-0.786520945340409,0.232,0.586,5.58119886943302e-19
"Tb927.5.800",8.14757090619109e-23,0.605420607260536,0.897,0.964,7.29044644685979e-19
"Tb927.11.9100",8.67860221485696e-23,-1.7886161359267,0.086,0.358,7.76561326185401e-19
"Tb927.8.7640",8.74975664407049e-23,-0.879864581251128,0.218,0.556,7.82928224511427e-19
"Tb927.10.3560",9.36285051702223e-23,-1.203454212683,0.149,0.466,8.37787864263149e-19
"Tb927.9.13460",1.03087975085319e-22,-1.67066950665688,0.074,0.35,9.22431201063435e-19
"Tb927.6.410",1.07549732792498e-22,-1.71057318016191,0.06,0.324,9.62355009027276e-19
"Tb927.11.11780",1.10748119916952e-22,-2.21395791483109,0.046,0.298,9.90974177016885e-19
"Tb927.9.13280",1.2744795529704e-22,-2.27621644605097,0.037,0.288,1.14040430399791e-18
"Tb927.2.820",1.50712132524897e-22,-1.21058840497173,0.12,0.42,1.34857216183277e-18
"Tb927.8.4870",1.51173348816062e-22,-1.57546315393906,0.074,0.351,1.35269912520613e-18
"Tb927.7.170",1.5375250717739e-22,2.68452199807943,0.186,0.055,1.37577743422329e-18
"Tb927.2.5020",1.55718073263998e-22,-1.7671376695763,0.054,0.316,1.39336531956625e-18
"Tb11.v5.0265",1.89493928842279e-22,-1.42913269271437,0.112,0.402,1.69559167528071e-18
"Tb927.5.2720",1.98666061925543e-22,-1.89724703586144,0.06,0.325,1.77766392210976e-18
"Tb11.v5.0670",2.10289387774491e-22,-0.854003584650706,0.252,0.592,1.88166944180615e-18
"Tb927.7.4290",2.24060989593112e-22,-1.39102874845043,0.115,0.408,2.00489773487917e-18
"Tb927.11.8770",2.28307348121169e-22,-1.03700404132854,0.189,0.516,2.04289415098822e-18
"Tb927.8.4810",2.49486364750651e-22,-1.69360302948657,0.063,0.331,2.23240399178883e-18
"Tb927.7.620",2.51949410532679e-22,-1.81326386579209,0.046,0.307,2.25444332544641e-18
"Tb927.9.15380",2.55237251914697e-22,-1.38986054779617,0.109,0.396,2.28386293013271e-18
"Tb927.6.4380",2.68274912193872e-22,-1.54415670170879,0.054,0.316,2.40052391431076e-18
"Tb927.9.5040",2.70406392854706e-22,1.31467476760029,0.61,0.531,2.41959640326391e-18
"Tb927.11.3690",3.15151844957864e-22,-1.40574667204789,0.092,0.374,2.81997870868297e-18
"Tb927.3.3320",3.69756422298072e-22,1.05398654318992,0.731,0.725,3.30858046672315e-18
"Tb927.10.880",3.89084709223056e-22,-1.08328340248758,0.166,0.478,3.4815299781279e-18
"Tb927.11.14820",4.21739719103067e-22,-1.88802716319043,0.063,0.326,3.77372700653424e-18
"Tb927.9.13490",4.28651216832507e-22,-2.42584666707288,0.034,0.278,3.83557108821727e-18
"Tb927.10.7880",5.16327942875241e-22,-1.23453508442369,0.112,0.407,4.62010243284766e-18
"Tb11.v5.0295",5.64492849560133e-22,-0.554058534421967,0.562,0.894,5.05108201786407e-18
"Tb927.11.15130",5.86979780785545e-22,-1.5632604298556,0.052,0.315,5.25229507846906e-18
"Tb927.5.3330",6.8644953356818e-22,-1.36001137045526,0.112,0.398,6.14235042636807e-18
"Tb927.9.8880",7.21935510953632e-22,-0.711958287212899,0.235,0.587,6.4598789520131e-18
"Tb927.8.1860",7.262088408783e-22,-0.967018256599955,0.129,0.432,6.49811670817903e-18
"Tb927.2.340",7.58970877699938e-22,-0.629631125684297,0.544,0.894,6.79127141365905e-18
"Tb927.4.5080",8.26802491062441e-22,-1.97530849396896,0.037,0.283,7.39822869002672e-18
"Tb927.11.16280",8.37286501999155e-22,1.52110086643199,0.573,0.475,7.49203961988844e-18
"Tb927.8.3610",8.84739574919457e-22,-2.70286810443504,0.023,0.258,7.9166497163793e-18
"Tb927.11.10060",9.26423103173686e-22,-1.19711875193194,0.135,0.438,8.28963392719814e-18
"Tb927.6.4820",9.47820505427253e-22,-2.65729183384994,0.029,0.267,8.48109788256306e-18
"Tb927.8.980",9.69762233895727e-22,-1.1879151949716,0.152,0.445,8.67743246889897e-18
"Tb927.10.1560",9.9835779042664e-22,-1.28160814494482,0.112,0.397,8.93330550873757e-18
"Tb927.11.630",1.2044183602553e-21,-0.817968885668375,0.264,0.614,1.07771354875644e-17
"Tb927.5.2300",1.22543793962824e-21,-2.66625034765832,0.023,0.256,1.09652186837935e-17
"Tb927.11.5280",1.25322057384571e-21,-0.564880917116385,0.516,0.889,1.12138176947714e-17
"Tb927.1.2570",1.27005656907689e-21,-0.789682382169624,0.218,0.561,1.13644661801e-17
"Tb927.9.14470",1.28484859940308e-21,-2.13644436921687,0.049,0.293,1.14968252674588e-17
"Tb927.8.5490",1.41487742809631e-21,-1.21304223143389,0.095,0.378,1.26603232266058e-17
"Tb927.10.12090",1.53704166827869e-21,-1.08324496149364,0.097,0.387,1.37534488477577e-17
